Entry Name	Length	organism
MNTH_ECOLI	412	e_coli
RPPH_ECOLI	176	e_coli
ORN_ECOLI	181	e_coli
PYRB_ECOLI	311	e_coli
PAND_ECOLI	126	e_coli
PDXJ_ECOLI	243	e_coli
PFKA_ECOLI	320	e_coli
PGK_ECOLI	387	e_coli
PLSB_ECOLI	807	e_coli
IPYR_ECOLI	176	e_coli
PPK1_ECOLI	688	e_coli
NADK_ECOLI	292	e_coli
PROB_ECOLI	367	e_coli
HSLV_ECOLI	176	e_coli
LEXA_ECOLI	202	e_coli
PTH_ECOLI	194	e_coli
PURA_ECOLI	432	e_coli
PYRD_ECOLI	336	e_coli
PYRE_ECOLI	213	e_coli
PYRG_ECOLI	545	e_coli
PYRH_ECOLI	241	e_coli
SPED_ECOLI	264	e_coli
QUEA_ECOLI	356	e_coli
RBFA_ECOLI	133	e_coli
RECA_ECOLI	353	e_coli
RF3_ECOLI	529	e_coli
RIBA_ECOLI	196	e_coli
RIBB_ECOLI	217	e_coli
RL10_ECOLI	165	e_coli
RL11_ECOLI	142	e_coli
RL7_ECOLI	121	e_coli
RL19_ECOLI	115	e_coli
RL1_ECOLI	234	e_coli
RL20_ECOLI	118	e_coli
RL27_ECOLI	85	e_coli
RL28_ECOLI	78	e_coli
RL29_ECOLI	63	e_coli
RL31_ECOLI	70	e_coli
RL32_ECOLI	57	e_coli
RL33_ECOLI	55	e_coli
RL9_ECOLI	149	e_coli
RS10_ECOLI	103	e_coli
RS11_ECOLI	129	e_coli
RS12_ECOLI	124	e_coli
RS13_ECOLI	118	e_coli
RS16_ECOLI	82	e_coli
RS18_ECOLI	75	e_coli
RS19_ECOLI	92	e_coli
RS20_ECOLI	87	e_coli
RS2_ECOLI	241	e_coli
RS3_ECOLI	233	e_coli
RS4_ECOLI	206	e_coli
RS5_ECOLI	167	e_coli
RS8_ECOLI	130	e_coli
RS9_ECOLI	130	e_coli
RIMM_ECOLI	182	e_coli
RNC_ECOLI	226	e_coli
RNH_ECOLI	155	e_coli
RPIA_ECOLI	219	e_coli
RPOA_ECOLI	329	e_coli
RPOZ_ECOLI	91	e_coli
RUVA_ECOLI	203	e_coli
RUVB_ECOLI	336	e_coli
RUVC_ECOLI	173	e_coli
METK_ECOLI	384	e_coli
SELA_ECOLI	463	e_coli
GLYA_ECOLI	417	e_coli
DCTA_ECOLI	428	e_coli
SSRP_ECOLI	160	e_coli
SUCC_ECOLI	388	e_coli
SURE_ECOLI	253	e_coli
TGT_ECOLI	375	e_coli
TIG_ECOLI	432	e_coli
TNAA_ECOLI	471	e_coli
TOLB_ECOLI	430	e_coli
TPIS_ECOLI	255	e_coli
TPX_ECOLI	168	e_coli
TALB_ECOLI	317	e_coli
TRMD_ECOLI	255	e_coli
TRPA_ECOLI	268	e_coli
TRPB_ECOLI	397	e_coli
TYSY_ECOLI	264	e_coli
UBIE_ECOLI	251	e_coli
TUSA_ECOLI	81	e_coli
RAPZ_ECOLI	284	e_coli
YBEY_ECOLI	155	e_coli
SMRB_ECOLI	183	e_coli
YMDB_ECOLI	177	e_coli
UPP_ECOLI	208	e_coli
UVRB_ECOLI	673	e_coli
UVRC_ECOLI	610	e_coli
NQOR_ECOLI	198	e_coli
EX7S_ECOLI	80	e_coli
ZUPT_ECOLI	257	e_coli
YIHI_ECOLI	169	e_coli
YQGF_ECOLI	138	e_coli
TRMB_ECOLI	239	e_coli
RLMH_ECOLI	155	e_coli
DNAT_ECOLI	179	e_coli
RHLB_ECOLI	421	e_coli
PSD_ECOLI	322	e_coli
SYS_ECOLI	430	e_coli
SYN_ECOLI	466	e_coli
SYT_ECOLI	642	e_coli
MATP_ECOLI	150	e_coli
SYK1_ECOLI	505	e_coli
SYK2_ECOLI	505	e_coli
EPMA_ECOLI	325	e_coli
XERC_ECOLI	298	e_coli
XERD_ECOLI	298	e_coli
FRDC_ECOLI	131	e_coli
FRDD_ECOLI	119	e_coli
RRAA_ECOLI	161	e_coli
ARGP_ECOLI	297	e_coli
FLHD_ECOLI	116	e_coli
RPOC_ECOLI	1407	e_coli
RBN_ECOLI	305	e_coli
RPOB_ECOLI	1342	e_coli
FADR_ECOLI	239	e_coli
NANR_ECOLI	263	e_coli
DARP_ECOLI	183	e_coli
YJJG_ECOLI	225	e_coli
YIHX_ECOLI	199	e_coli
YIDA_ECOLI	270	e_coli
ENTH_ECOLI	137	e_coli
BAMC_ECOLI	344	e_coli
OMPA_ECOLI	346	e_coli
PAL_ECOLI	173	e_coli
PA1_ECOLI	289	e_coli
PGPB_ECOLI	254	e_coli
MLTA_ECOLI	365	e_coli
BAME_ECOLI	113	e_coli
BAMA_ECOLI	810	e_coli
RIMI_ECOLI	148	e_coli
RIMJ_ECOLI	194	e_coli
ATDA_ECOLI	186	e_coli
FABB_ECOLI	406	e_coli
ALKH_ECOLI	213	e_coli
ALAA_ECOLI	405	e_coli
ASPG1_ECOLI	338	e_coli
CHEW_ECOLI	167	e_coli
CSPD_ECOLI	74	e_coli
CSPE_ECOLI	69	e_coli
DPO3B_ECOLI	366	e_coli
ALF1_ECOLI	350	e_coli
F16PA_ECOLI	332	e_coli
FTNA_ECOLI	165	e_coli
FTSZ_ECOLI	383	e_coli
FUR_ECOLI	148	e_coli
G3P1_ECOLI	331	e_coli
E4PD_ECOLI	339	e_coli
GLPA_ECOLI	542	e_coli
GLN1B_ECOLI	469	e_coli
GLPX_ECOLI	336	e_coli
GSTA_ECOLI	201	e_coli
DAPD_ECOLI	274	e_coli
ARAC_ECOLI	292	e_coli
FNR_ECOLI	250	e_coli
CUER_ECOLI	135	e_coli
ACEA_ECOLI	434	e_coli
MODE_ECOLI	262	e_coli
LDCI_ECOLI	715	e_coli
CFA_ECOLI	382	e_coli
CHEZ_ECOLI	214	e_coli
RNG_ECOLI	489	e_coli
PANE_ECOLI	303	e_coli
RBSK_ECOLI	309	e_coli
CMPDT_ECOLI	386	e_coli
PHOU_ECOLI	241	e_coli
SLYD_ECOLI	196	e_coli
FKBB_ECOLI	206	e_coli
LON_ECOLI	784	e_coli
HPRT_ECOLI	178	e_coli
XGPT_ECOLI	152	e_coli
PTA_ECOLI	714	e_coli
PFLA_ECOLI	246	e_coli
NRDG_ECOLI	154	e_coli
DLDH_ECOLI	474	e_coli
TRXB_ECOLI	321	e_coli
DEAD_ECOLI	629	e_coli
ARCA_ECOLI	238	e_coli
ACCD_ECOLI	304	e_coli
ADHE_ECOLI	891	e_coli
DHAS_ECOLI	367	e_coli
FER_ECOLI	111	e_coli
FTSE_ECOLI	222	e_coli
FUCO_ECOLI	382	e_coli
GLDA_ECOLI	367	e_coli
LIVG_ECOLI	255	e_coli
SERA_ECOLI	410	e_coli
LPTB_ECOLI	241	e_coli
SQUU_ECOLI	298	e_coli
ETTA_ECOLI	555	e_coli
MREB_ECOLI	347	e_coli
CSPA_ECOLI	70	e_coli
CSPC_ECOLI	69	e_coli
GLNB_ECOLI	112	e_coli
PTHP_ECOLI	85	e_coli
RL13_ECOLI	142	e_coli
OMPR_ECOLI	239	e_coli
THIO_ECOLI	109	e_coli
RLUA_ECOLI	219	e_coli
TRUC_ECOLI	260	e_coli
RSUA_ECOLI	231	e_coli
PLAP_ECOLI	452	e_coli
DGOT_ECOLI	430	e_coli
EXUT_ECOLI	432	e_coli
CLSB_ECOLI	413	e_coli
DOSC_ECOLI	460	e_coli
YPDA_ECOLI	565	e_coli
ZRAP_ECOLI	141	e_coli
UBID_ECOLI	497	e_coli
YCCA_ECOLI	219	e_coli
ISCA_ECOLI	107	e_coli
SDAC_ECOLI	429	e_coli
TDCC_ECOLI	443	e_coli
CYCA_ECOLI	470	e_coli
CADB_ECOLI	444	e_coli
POTE_ECOLI	439	e_coli
DPPD_ECOLI	327	e_coli
PSTB_ECOLI	257	e_coli
SAPD_ECOLI	330	e_coli
FTSH_ECOLI	644	e_coli
FABF_ECOLI	413	e_coli
FDNH_ECOLI	294	e_coli
FDOH_ECOLI	300	e_coli
CYBH_ECOLI	235	e_coli
HYPC_ECOLI	90	e_coli
HYBG_ECOLI	82	e_coli
HYPB_ECOLI	290	e_coli
YBAK_ECOLI	159	e_coli
IOJAP_ECOLI	105	e_coli
ACRZ_ECOLI	49	e_coli
YBIS_ECOLI	306	e_coli
RARA_ECOLI	447	e_coli
LPOB_ECOLI	213	e_coli
LAPB_ECOLI	389	e_coli
ALF_ECOLI	359	e_coli
KBAY_ECOLI	286	e_coli
KBL_ECOLI	398	e_coli
ILVE_ECOLI	309	e_coli
END3_ECOLI	211	e_coli
FUCA_ECOLI	215	e_coli
PUR8_ECOLI	456	e_coli
AROG_ECOLI	350	e_coli
ATP6_ECOLI	271	e_coli
ATPD_ECOLI	177	e_coli
ATPG_ECOLI	287	e_coli
ATPA_ECOLI	513	e_coli
ATPB_ECOLI	460	e_coli
ATMA_ECOLI	898	e_coli
HFLK_ECOLI	419	e_coli
BFR_ECOLI	158	e_coli
ACCA_ECOLI	319	e_coli
BCCP_ECOLI	156	e_coli
C561_ECOLI	176	e_coli
PCNB_ECOLI	465	e_coli
CDD_ECOLI	294	e_coli
FTSW_ECOLI	414	e_coli
RODA_ECOLI	370	e_coli
FTSA_ECOLI	420	e_coli
CISY_ECOLI	427	e_coli
CLPA_ECOLI	758	e_coli
CORA_ECOLI	316	e_coli
CYOB_ECOLI	663	e_coli
CYOA_ECOLI	315	e_coli
CYOC_ECOLI	204	e_coli
CYOD_ECOLI	109	e_coli
CYDA_ECOLI	522	e_coli
CYDB_ECOLI	379	e_coli
CYSK_ECOLI	323	e_coli
CSGB_ECOLI	151	e_coli
NRFA_ECOLI	478	e_coli
NAPB_ECOLI	149	e_coli
KDGL_ECOLI	122	e_coli
DCUA_ECOLI	433	e_coli
DCUB_ECOLI	446	e_coli
DCUC_ECOLI	461	e_coli
DEOD_ECOLI	239	e_coli
COABC_ECOLI	406	e_coli
DYR_ECOLI	159	e_coli
MHPB_ECOLI	314	e_coli
DKSA_ECOLI	151	e_coli
DNAG_ECOLI	581	e_coli
HOLE_ECOLI	76	e_coli
DPS_ECOLI	167	e_coli
MENB_ECOLI	285	e_coli
YCHF_ECOLI	363	e_coli
EXBB_ECOLI	244	e_coli
TOLQ_ECOLI	230	e_coli
EXBD_ECOLI	141	e_coli
TOLR_ECOLI	142	e_coli
FLIG_ECOLI	331	e_coli
SURA_ECOLI	428	e_coli
FRLB_ECOLI	340	e_coli
BAMD_ECOLI	245	e_coli
DHPS_ECOLI	282	e_coli
FOLB_ECOLI	122	e_coli
FOLX_ECOLI	120	e_coli
FOCA_ECOLI	285	e_coli
FTSX_ECOLI	352	e_coli
FUMA_ECOLI	548	e_coli
ASPA_ECOLI	478	e_coli
SDHA_ECOLI	588	e_coli
DHSD_ECOLI	115	e_coli
FRDB_ECOLI	244	e_coli
G6PD_ECOLI	491	e_coli
GLNK_ECOLI	112	e_coli
GLRX4_ECOLI	115	e_coli
KDTA_ECOLI	425	e_coli
WECA_ECOLI	367	e_coli
LGUL_ECOLI	135	e_coli
GLO2_ECOLI	251	e_coli
GM4D_ECOLI	373	e_coli
SATP_ECOLI	188	e_coli
DNAB_ECOLI	471	e_coli
HEM2_ECOLI	324	e_coli
HEMG_ECOLI	181	e_coli
PRMC_ECOLI	277	e_coli
ERPA_ECOLI	114	e_coli
GLMU_ECOLI	456	e_coli
ISCU_ECOLI	128	e_coli
MBHL_ECOLI	597	e_coli
MBHM_ECOLI	567	e_coli
HHA_ECOLI	72	e_coli
HINT_ECOLI	119	e_coli
DBHA_ECOLI	90	e_coli
DBHB_ECOLI	90	e_coli
HNS_ECOLI	137	e_coli
STPA_ECOLI	134	e_coli
HSLR_ECOLI	133	e_coli
LRP_ECOLI	164	e_coli
CRP_ECOLI	210	e_coli
ALLR_ECOLI	271	e_coli
PURR_ECOLI	341	e_coli
OXYR_ECOLI	305	e_coli
LPXL_ECOLI	306	e_coli
MPAA_ECOLI	242	e_coli
BTSS_ECOLI	561	e_coli
YFIA_ECOLI	113	e_coli
ISPB_ECOLI	323	e_coli
IVY_ECOLI	157	e_coli
KPYK1_ECOLI	470	e_coli
MRDA_ECOLI	633	e_coli
FTSI_ECOLI	588	e_coli
AMPH_ECOLI	385	e_coli
BRNQ_ECOLI	439	e_coli
TESA_ECOLI	208	e_coli
NLPD_ECOLI	379	e_coli
TAMA_ECOLI	577	e_coli
SUHB_ECOLI	267	e_coli
IMDH_ECOLI	488	e_coli
ENTB_ECOLI	285	e_coli
NEPI_ECOLI	396	e_coli
YIGB_ECOLI	238	e_coli
YIGI_ECOLI	155	e_coli
PPNN_ECOLI	454	e_coli
ZAPA_ECOLI	109	e_coli
LPTA_ECOLI	185	e_coli
LPTC_ECOLI	191	e_coli
PPID_ECOLI	623	e_coli
RL14_ECOLI	123	e_coli
RL16_ECOLI	136	e_coli
RL23_ECOLI	100	e_coli
RS15_ECOLI	89	e_coli
TRMJ_ECOLI	246	e_coli
ACRA_ECOLI	397	e_coli
AHPC_ECOLI	187	e_coli
AMN_ECOLI	484	e_coli
MAP1_ECOLI	264	e_coli
APHA_ECOLI	237	e_coli
ARAE_ECOLI	472	e_coli
BCP_ECOLI	156	e_coli
CHEY_ECOLI	129	e_coli
MAZF_ECOLI	111	e_coli
MAZE_ECOLI	82	e_coli
CPXA_ECOLI	457	e_coli
CPXP_ECOLI	166	e_coli
CPXR_ECOLI	232	e_coli
CYSG_ECOLI	457	e_coli
DACA_ECOLI	403	e_coli
ARCB_ECOLI	778	e_coli
BARA_ECOLI	918	e_coli
DCUS_ECOLI	543	e_coli
DAPE_ECOLI	375	e_coli
DEGS_ECOLI	355	e_coli
MGLB_ECOLI	332	e_coli
DMA_ECOLI	278	e_coli
DNAC_ECOLI	245	e_coli
DSBA_ECOLI	208	e_coli
DSBC_ECOLI	236	e_coli
RSEP_ECOLI	450	e_coli
MIAB_ECOLI	474	e_coli
EMRB_ECOLI	512	e_coli
ENTC_ECOLI	391	e_coli
ENVZ_ECOLI	450	e_coli
EUTB_ECOLI	453	e_coli
FABG_ECOLI	244	e_coli
FABI_ECOLI	262	e_coli
FDNI_ECOLI	217	e_coli
FDOI_ECOLI	211	e_coli
FKBX_ECOLI	149	e_coli
FLIA_ECOLI	239	e_coli
TCYJ_ECOLI	266	e_coli
FRE_ECOLI	233	e_coli
FTSL_ECOLI	121	e_coli
FUCM_ECOLI	140	e_coli
GALU_ECOLI	302	e_coli
GCL_ECOLI	593	e_coli
GLCD_ECOLI	499	e_coli
GLPF_ECOLI	281	e_coli
GSP_ECOLI	619	e_coli
GUDD_ECOLI	446	e_coli
GYRA_ECOLI	875	e_coli
GYRB_ECOLI	804	e_coli
HDEA_ECOLI	110	e_coli
HDEB_ECOLI	108	e_coli
HDHA_ECOLI	255	e_coli
SKP_ECOLI	161	e_coli
RSSB_ECOLI	337	e_coli
HYCI_ECOLI	156	e_coli
INGK_ECOLI	434	e_coli
K1PF_ECOLI	312	e_coli
LIVH_ECOLI	308	e_coli
MALE_ECOLI	396	e_coli
MAZG_ECOLI	263	e_coli
MDAB_ECOLI	193	e_coli
MDFA_ECOLI	410	e_coli
METF_ECOLI	296	e_coli
MIND_ECOLI	270	e_coli
MOTB_ECOLI	308	e_coli
MTNN_ECOLI	232	e_coli
MURJ_ECOLI	511	e_coli
NAGA_ECOLI	382	e_coli
NAGD_ECOLI	250	e_coli
NARL_ECOLI	216	e_coli
NARV_ECOLI	226	e_coli
ZAPB_ECOLI	81	e_coli
GHXP_ECOLI	449	e_coli
GHOS_ECOLI	98	e_coli
TSAE_ECOLI	153	e_coli
RRAB_ECOLI	138	e_coli
RIDA_ECOLI	128	e_coli
NARX_ECOLI	598	e_coli
NHAB_ECOLI	513	e_coli
NLPI_ECOLI	294	e_coli
NTRB_ECOLI	349	e_coli
NTRC_ECOLI	469	e_coli
NUDB_ECOLI	150	e_coli
NUOA_ECOLI	147	e_coli
NUOB_ECOLI	220	e_coli
NUOE_ECOLI	166	e_coli
NUOH_ECOLI	325	e_coli
NUOI_ECOLI	180	e_coli
NUOJ_ECOLI	184	e_coli
NUOK_ECOLI	100	e_coli
NUOM_ECOLI	509	e_coli
NUON_ECOLI	485	e_coli
NUPC_ECOLI	400	e_coli
NUPG_ECOLI	418	e_coli
NUSA_ECOLI	495	e_coli
ODO1_ECOLI	933	e_coli
ODO2_ECOLI	405	e_coli
ODP1_ECOLI	887	e_coli
OXC_ECOLI	564	e_coli
PARC_ECOLI	752	e_coli
PBP7_ECOLI	310	e_coli
PDXH_ECOLI	218	e_coli
PITA_ECOLI	499	e_coli
PPIA_ECOLI	190	e_coli
PPX_ECOLI	513	e_coli
PROX_ECOLI	330	e_coli
PSPA_ECOLI	222	e_coli
GCH1L_ECOLI	247	e_coli
RUTC_ECOLI	128	e_coli
DAUA_ECOLI	559	e_coli
FOLM_ECOLI	240	e_coli
MEPM_ECOLI	440	e_coli
TCYL_ECOLI	222	e_coli
GLRR_ECOLI	444	e_coli
MEPS_ECOLI	188	e_coli
RFAH_ECOLI	162	e_coli
RMF_ECOLI	55	e_coli
HPF_ECOLI	95	e_coli
RSEA_ECOLI	216	e_coli
RSEB_ECOLI	318	e_coli
SBMA_ECOLI	406	e_coli
SEQA_ECOLI	181	e_coli
SSPB_ECOLI	165	e_coli
SULA_ECOLI	169	e_coli
RPE_ECOLI	225	e_coli
UMUD_ECOLI	139	e_coli
PUR1_ECOLI	505	e_coli
PURE_ECOLI	169	e_coli
SPOT_ECOLI	702	e_coli
RHO_ECOLI	419	e_coli
RL6_ECOLI	177	e_coli
RS14_ECOLI	101	e_coli
RS17_ECOLI	84	e_coli
RS1_ECOLI	557	e_coli
RUSA_ECOLI	120	e_coli
UGPB_ECOLI	438	e_coli
SECB_ECOLI	155	e_coli
SECD_ECOLI	615	e_coli
SECF_ECOLI	323	e_coli
SECE_ECOLI	127	e_coli
SECG_ECOLI	110	e_coli
SECY_ECOLI	443	e_coli
SERB_ECOLI	322	e_coli
RPOH_ECOLI	284	e_coli
RPOE_ECOLI	191	e_coli
UHPT_ECOLI	463	e_coli
SLT_ECOLI	645	e_coli
SODC_ECOLI	173	e_coli
SODF_ECOLI	193	e_coli
SRP54_ECOLI	453	e_coli
SSB_ECOLI	178	e_coli
SSTT_ECOLI	414	e_coli
CHRR_ECOLI	188	e_coli
SUCD_ECOLI	289	e_coli
CSDE_ECOLI	147	e_coli
XYLE_ECOLI	491	e_coli
TDCB_ECOLI	329	e_coli
THIL_ECOLI	325	e_coli
TESB_ECOLI	286	e_coli
RBSC_ECOLI	321	e_coli
SYY_ECOLI	424	e_coli
UBIA_ECOLI	290	e_coli
ISCR_ECOLI	162	e_coli
URAA_ECOLI	429	e_coli
RL18_ECOLI	117	e_coli
PPNP_ECOLI	94	e_coli
IBPA_ECOLI	137	e_coli
IBPB_ECOLI	142	e_coli
RELE_ECOLI	95	e_coli
RELB_ECOLI	79	e_coli
SLMA_ECOLI	198	e_coli
SRKA_ECOLI	328	e_coli
OSMC_ECOLI	143	e_coli
PROP_ECOLI	500	e_coli
RLME_ECOLI	209	e_coli
MSCS_ECOLI	286	e_coli
MEPA_ECOLI	274	e_coli
DEGP_ECOLI	474	e_coli
PAAJ_ECOLI	401	e_coli
EFTU1_ECOLI	394	e_coli
EFTU2_ECOLI	394	e_coli
RNPH_ECOLI	228	e_coli
CRFC_ECOLI	742	e_coli
RCSC_ECOLI	949	e_coli
RCSB_ECOLI	216	e_coli
ILVG_ECOLI	548	e_coli
BIPA_ECOLI	607	e_coli
SPEFL_ECOLI	34	e_coli
TRAM1_ECOLI	127	e_coli
FTSY_ECOLI	497	e_coli
ENTE_ECOLI	536	e_coli
SECA_ECOLI	901	e_coli
DPO3A_ECOLI	1160	e_coli
NADB_ECOLI	540	e_coli
NARK_ECOLI	463	e_coli
UGPA_ECOLI	295	e_coli
UGPE_ECOLI	281	e_coli
UGPC_ECOLI	356	e_coli
UGPQ_ECOLI	247	e_coli
ACEK_ECOLI	578	e_coli
NARH_ECOLI	512	e_coli
NARI_ECOLI	225	e_coli
ENTF_ECOLI	1293	e_coli
NADA_ECOLI	347	e_coli
FUCP_ECOLI	438	e_coli
DAMX_ECOLI	428	e_coli
ARGO_ECOLI	211	e_coli
TDCD_ECOLI	402	e_coli
MURF_ECOLI	452	e_coli
AROC_ECOLI	361	e_coli
MOEA_ECOLI	411	e_coli
MOEB_ECOLI	249	e_coli
UNG_ECOLI	229	e_coli
UDP_ECOLI	253	e_coli
BIOA_ECOLI	429	e_coli
BIOB_ECOLI	346	e_coli
BIOF_ECOLI	384	e_coli
BIOD1_ECOLI	225	e_coli
BIOH_ECOLI	256	e_coli
METH_ECOLI	1227	e_coli
KATG_ECOLI	726	e_coli
GLPD_ECOLI	501	e_coli
FECA_ECOLI	774	e_coli
FES_ECOLI	400	e_coli
RPOS_ECOLI	330	e_coli
SBCC_ECOLI	1048	e_coli
TREA_ECOLI	565	e_coli
CSRD_ECOLI	646	e_coli
CHIA_ECOLI	897	e_coli
NHAA_ECOLI	388	e_coli
SELB_ECOLI	614	e_coli
PROV_ECOLI	400	e_coli
PROW_ECOLI	354	e_coli
TOP3_ECOLI	653	e_coli
ZRAR_ECOLI	441	e_coli
ZRAS_ECOLI	465	e_coli
FUMB_ECOLI	548	e_coli
TRAI1_ECOLI	1756	e_coli
MURD_ECOLI	438	e_coli
MCRB_ECOLI	459	e_coli
FECB_ECOLI	300	e_coli
FECD_ECOLI	318	e_coli
FECC_ECOLI	332	e_coli
AMPP_ECOLI	441	e_coli
HELD_ECOLI	684	e_coli
DNLJ_ECOLI	671	e_coli
RECQ_ECOLI	609	e_coli
ENTA_ECOLI	248	e_coli
GLGX_ECOLI	657	e_coli
PUR4_ECOLI	1295	e_coli
PEPD_ECOLI	485	e_coli
PRLF_ECOLI	111	e_coli
PUR2_ECOLI	429	e_coli
DGTP_ECOLI	505	e_coli
AROE_ECOLI	272	e_coli
DHG_ECOLI	796	e_coli
AROP_ECOLI	457	e_coli
MIAA_ECOLI	316	e_coli
SELD_ECOLI	347	e_coli
ICLR_ECOLI	274	e_coli
SYP_ECOLI	572	e_coli
PHNH_ECOLI	194	e_coli
PHNI_ECOLI	354	e_coli
PHNJ_ECOLI	281	e_coli
PHNP_ECOLI	252	e_coli
CYSM_ECOLI	303	e_coli
FHUE_ECOLI	729	e_coli
MREC_ECOLI	367	e_coli
MEND_ECOLI	556	e_coli
GUTQ_ECOLI	321	e_coli
NFSA_ECOLI	240	e_coli
GLMS_ECOLI	609	e_coli
CHBF_ECOLI	450	e_coli
MURG_ECOLI	355	e_coli
BETA_ECOLI	556	e_coli
BETB_ECOLI	490	e_coli
CYSI_ECOLI	570	e_coli
CYSH_ECOLI	244	e_coli
PRIA_ECOLI	732	e_coli
MURC_ECOLI	491	e_coli
UBIG_ECOLI	240	e_coli
MINC_ECOLI	231	e_coli
PGPA_ECOLI	172	e_coli
ARGD_ECOLI	406	e_coli
DMSA_ECOLI	814	e_coli
DMSB_ECOLI	205	e_coli
NADE_ECOLI	275	e_coli
GGT_ECOLI	580	e_coli
NARY_ECOLI	514	e_coli
NARZ_ECOLI	1246	e_coli
PDXA_ECOLI	329	e_coli
EUTC_ECOLI	295	e_coli
ENTD_ECOLI	206	e_coli
AGP_ECOLI	413	e_coli
TOLA_ECOLI	421	e_coli
PARE_ECOLI	630	e_coli
PTFBC_ECOLI	563	e_coli
FADA_ECOLI	387	e_coli
CYSD_ECOLI	302	e_coli
PEPQ_ECOLI	443	e_coli
SPEA_ECOLI	658	e_coli
FADB_ECOLI	729	e_coli
CATE_ECOLI	753	e_coli
RNI_ECOLI	268	e_coli
PNCA_ECOLI	213	e_coli
GLPX2_ECOLI	321	e_coli
RNR_ECOLI	813	e_coli
SRMB_ECOLI	444	e_coli
RNE_ECOLI	1061	e_coli
PDEL_ECOLI	362	e_coli
KPYK2_ECOLI	480	e_coli
LPXD_ECOLI	341	e_coli
DBPA_ECOLI	457	e_coli
YBHA_ECOLI	272	e_coli
KDPD_ECOLI	894	e_coli
SYC_ECOLI	461	e_coli
ASNB_ECOLI	554	e_coli
MURE_ECOLI	495	e_coli
CYSQ_ECOLI	246	e_coli
GABT_ECOLI	426	e_coli
PCKA_ECOLI	540	e_coli
ADD_ECOLI	333	e_coli
MUKB_ECOLI	1486	e_coli
YCBB_ECOLI	615	e_coli
RIHC_ECOLI	304	e_coli
MURI_ECOLI	285	e_coli
LIVM_ECOLI	425	e_coli
LIVF_ECOLI	237	e_coli
TRMA_ECOLI	366	e_coli
MALY_ECOLI	390	e_coli
MUTL_ECOLI	615	e_coli
FECI_ECOLI	173	e_coli
GARL_ECOLI	256	e_coli
PPSA_ECOLI	792	e_coli
SERC_ECOLI	362	e_coli
ECOT_ECOLI	162	e_coli
PHOP_ECOLI	223	e_coli
PHOQ_ECOLI	486	e_coli
OPPA_ECOLI	543	e_coli
CYSN_ECOLI	475	e_coli
DPPA_ECOLI	535	e_coli
PSPE_ECOLI	104	e_coli
PRC_ECOLI	682	e_coli
AES_ECOLI	319	e_coli
HIPB_ECOLI	88	e_coli
HIPA_ECOLI	440	e_coli
FMT_ECOLI	315	e_coli
PUUC_ECOLI	495	e_coli
CYDC_ECOLI	573	e_coli
CADC_ECOLI	512	e_coli
GSA_ECOLI	426	e_coli
HTPX_ECOLI	293	e_coli
EMRE_ECOLI	110	e_coli
ARGE_ECOLI	383	e_coli
MUTS_ECOLI	853	e_coli
LNT_ECOLI	512	e_coli
TRAN_ECOLI	602	e_coli
DCP_ECOLI	681	e_coli
WAAC_ECOLI	319	e_coli
ACRD_ECOLI	1037	e_coli
ACCC_ECOLI	449	e_coli
FDNG_ECOLI	1015	e_coli
FOLD_ECOLI	288	e_coli
TRHO_ECOLI	350	e_coli
HYPD_ECOLI	373	e_coli
HYPE_ECOLI	336	e_coli
YJIA_ECOLI	318	e_coli
PHEP_ECOLI	458	e_coli
UXUA_ECOLI	394	e_coli
ACPS_ECOLI	126	e_coli
DACB_ECOLI	477	e_coli
RECG_ECOLI	693	e_coli
HMP_ECOLI	396	e_coli
RADA_ECOLI	460	e_coli
TEHB_ECOLI	197	e_coli
FRMA_ECOLI	369	e_coli
ACNA_ECOLI	891	e_coli
HFLX_ECOLI	426	e_coli
MNME_ECOLI	454	e_coli
CODA_ECOLI	427	e_coli
GABD_ECOLI	482	e_coli
GABP_ECOLI	466	e_coli
UBIH_ECOLI	392	e_coli
UBII_ECOLI	400	e_coli
NTPPA_ECOLI	197	e_coli
RIBD_ECOLI	367	e_coli
GPPA_ECOLI	494	e_coli
ALDA_ECOLI	479	e_coli
METE_ECOLI	753	e_coli
YIDC_ECOLI	548	e_coli
AMY1_ECOLI	676	e_coli
LYSP_ECOLI	489	e_coli
WAAG_ECOLI	374	e_coli
MNMA_ECOLI	368	e_coli
RHLE_ECOLI	454	e_coli
PREA_ECOLI	411	e_coli
LOIP_ECOLI	252	e_coli
APPB_ECOLI	378	e_coli
APPC_ECOLI	514	e_coli
UBIC_ECOLI	165	e_coli
MAO1_ECOLI	565	e_coli
FTSP_ECOLI	470	e_coli
RHAT_ECOLI	344	e_coli
WAAO_ECOLI	339	e_coli
WAAL_ECOLI	419	e_coli
GLND_ECOLI	890	e_coli
AHR_ECOLI	339	e_coli
NADR_ECOLI	410	e_coli
DING_ECOLI	716	e_coli
TKT1_ECOLI	663	e_coli
EMRA_ECOLI	390	e_coli
STHA_ECOLI	466	e_coli
ROXA_ECOLI	373	e_coli
RODZ_ECOLI	337	e_coli
ACSA_ECOLI	652	e_coli
WECB_ECOLI	376	e_coli
WECC_ECOLI	420	e_coli
RMLB2_ECOLI	355	e_coli
WECE_ECOLI	376	e_coli
THRP_ECOLI	461	e_coli
CYAY_ECOLI	106	e_coli
YIGL_ECOLI	266	e_coli
